pdb_id,max_dist,apix
4rrv,55.766,1.0
6msh,324.12600000000003,2.512604651162791
4yax,75.492,1.0
2hte,104.92500000000001,1.0
7oed,74.795,1.0
1sxs,61.415,1.0
1gi9,51.818,1.0
4pl8,101.854,1.0
1tbe,50.455999999999996,1.0
5bkj,138.037,1.0700542635658916
6pvp,132.079,1.0238682170542637
3wby,68.653,1.0
6bqj,92.70100000000001,1.0
7o0l,74.894,1.0
5edn,89.255,1.0
5po8,60.983000000000004,1.0
5k8w,116.558,1.0
3oux,106.9,1.0
3gr3,65.626,1.0
2nlc,54.476,1.0
3cmy,40.653999999999996,1.0
4in9,43.71300000000001,1.0
5xr3,142.373,1.1036666666666666
7joy,72.872,1.0
4xpt,94.215,1.0
4v3i,45.439,1.0
3ndm,168.032,1.3025736434108528
2aja,89.78,1.0
3x1v,105.308,1.0
3w6n,122.95400000000001,1.0
3dty,113.996,1.0
5l2a,101.271,1.0
4qhk,170.987,1.3254806201550386
3e7y,41.7,1.0
5mt9,89.86000000000001,1.0
4e8u,114.03599999999999,1.0
4ulw,79.225,1.0
4c9q,80.914,1.0
4nat,72.674,1.0
3og4,72.82900000000001,1.0
4aca,185.745,1.4398837209302326
5j26,48.095,1.0
6oet,204.369,1.5842558139534884
5zct,141.355,1.0957751937984495
7rtq,136.37800000000001,1.0571937984496125
7xm7,92.388,1.0
5aeu,141.958,1.1004496124031007
3vyg,119.40299999999999,1.0
4cuk,103.96700000000001,1.0
2e7r,65.69899999999998,1.0
5hhv,90.696,1.0
5nmp,163.089,1.2642558139534883
7kx2,77.891,1.0
6l2z,95.387,1.0
1xet,131.63899999999998,1.020457364341085
1gyq,88.76499999999999,1.0
7bhb,91.709,1.0
1zzc,82.845,1.0
5urv,67.28999999999999,1.0
1j7v,86.151,1.0
5r1f,102.908,1.0
3o66,70.94,1.0
4hm7,84.761,1.0
1yg8,185.645,1.439108527131783
4rwo,69.045,1.0
3gr8,99.858,1.0
1all,87.995,1.0
7b35,76.578,1.0
3sop,96.297,1.0
6xkj,109.27600000000004,1.0
5tjd,70.326,1.0
3a2x,132.93099999999998,1.030472868217054
1jrr,70.327,1.0
4gyk,103.46000000000001,1.0
3b93,54.766999999999996,1.0
6xzv,51.001000000000005,1.0
7mxa,127.066,1.0
3kji,71.81,1.0
1u1e,106.28299999999999,1.0
5wqa,88.33699999999999,1.0
6u6t,136.90800000000002,1.0613023255813954
4xz3,113.439,1.0
2z3p,78.438,1.0
7equ,98.457,1.0
3rsw,65.203,1.0
7baw,46.766000000000005,1.0
5n1e,68.382,1.0
2kad,43.786,1.0
7svu,156.39300000000003,1.2123488372093025
6sru,99.719,1.0
3ipv,80.793,1.0
3rej,88.044,1.0
3r9q,73.857,1.0
2x32,55.260000000000005,1.0
7m7q,81.631,1.0
7otz,136.863,1.060953488372093
3qi3,100.02900000000001,1.0
2b6e,111.682,1.0
3hyr,91.314,1.0
2fmo,95.387,1.0
6m5g,182.08500000000004,1.411511627906977
5wrd,60.16,1.0
4xjq,90.98900000000002,1.0
1xr4,109.268,1.0
7a99,63.259,1.0
8prv,203.822,1.5800155038759691
5xos,70.892,1.0
6gce,82.646,1.0
6jkq,140.303,1.0876201550387596
5kdq,64.033,1.0
1fuo,98.344,1.0
5ugv,83.72,1.0
2j1r,54.57599999999999,1.0
2y0n,86.737,1.0
6na4,101.676,1.0
3kkc,99.489,1.0
8grm,88.836,1.0
4llu,87.98,1.0
6ban,132.728,1.0288992248062017
2xwt,104.662,1.0
6xsj,91.362,1.0
7zci,197.325,1.5296511627906977
7bqa,86.631,1.0
2hoz,82.372,1.0
4joq,77.736,1.0
6he5,120.69299999999998,1.0
5tws,59.852,1.0
3p2n,87.145,1.0
4ywi,71.971,1.0
7niq,140.132,1.0862945736434109
5zak,178.442,1.3832713178294573
5b61,111.75799999999998,1.0
7pwm,64.472,1.0
7cq3,64.49,1.0
4ilf,79.286,1.0
2ik0,76.696,1.0
8bm5,58.091,1.0
7oki,53.067,1.0
4hgm,80.647,1.0
7qki,121.984,1.0
3mbb,86.688,1.0
2bu3,60.224,1.0
2zm3,101.281,1.0
7ks3,176.41199999999998,1.36753488372093
5v42,79.733,1.0
3tla,80.49,1.0
3zyx,85.583,1.0
4dgl,154.007,1.1938527131782946
6rdf,241.00699999999998,1.8682713178294572
5uky,62.782,1.0
3i2e,91.709,1.0
4hqq,74.5,1.0
4wtq,77.369,1.0
6dpi,51.80800000000001,1.0
4l68,88.405,1.0
7jzi,90.733,1.0
3uam,110.359,1.0
6o8y,273.58000000000004,2.12077519379845
2za5,88.858,1.0
2vvt,72.12700000000001,1.0
6s37,60.73700000000001,1.0
4a0u,88.857,1.0
5zqk,109.93,1.0
6o0h,216.028,1.6746356589147287
1fa6,51.34,1.0
6ekk,114.12299999999999,1.0
3cpl,86.481,1.0
6pd0,98.732,1.0
1ekm,140.53199999999998,1.0893953488372092
1e8s,37.09400000000001,1.0
1oze,73.259,1.0
2gu8,68.05499999999999,1.0
5fbb,72.342,1.0
3j8y,100.545,1.0
5ypc,54.868,1.0
2alz,65.419,1.0
4dm4,68.88,1.0
4fc8,61.87599999999999,1.0
3b5d,41.94,1.0
6h23,108.86499999999998,1.0
1q6l,71.864,1.0
6tpj,137.36599999999999,1.0648527131782946
2fsf,125.854,1.0
1fxp,71.305,1.0
6md8,67.213,1.0
3uok,72.19,1.0
1tlg,57.102000000000004,1.0
7oxh,57.517,1.0
3e9r,83.955,1.0
4o99,118.59400000000001,1.0
4b56,119.55099999999999,1.0
1ixx,81.916,1.0
4lzn,92.321,1.0
7ynq,96.02600000000001,1.0
4h2y,95.05199999999999,1.0
3h3u,68.19500000000001,1.0
3mee,108.96900000000001,1.0
6a8t,102.07300000000001,1.0
4f96,103.64,1.0
6bwc,116.811,1.0
3t56,196.936,1.5266356589147287
3j22,93.33,1.0
3ixh,101.372,1.0
3cfr,91.707,1.0
5iie,97.18,1.0
1w4a,104.66,1.0
5b01,147.946,1.1468682170542635
4esa,65.582,1.0
4cqj,84.179,1.0
7cxy,62.223,1.0
3t91,68.786,1.0
4k8s,106.626,1.0
6sbi,106.509,1.0
5y14,64.357,1.0
3kkv,68.1,1.0
6uqy,88.53200000000001,1.0
6ijd,93.91400000000002,1.0
6bmw,129.91199999999998,1.0070697674418603
5ynt,88.84200000000001,1.0
6kv5,113.883,1.0
1vh3,83.61,1.0
3jpv,56.102999999999994,1.0
4ic6,93.415,1.0
1vlw,106.037,1.0
7nda,274.982,2.1316434108527136
3r3p,51.693,1.0
4zh3,320.445,2.4840697674418606
1ci6,73.775,1.0
5lj8,66.39099999999999,1.0
4fea,62.181,1.0
2dud,52.798,1.0
1s5p,52.905,1.0
1mno,98.345,1.0
1j3z,116.275,1.0
1nc3,70.059,1.0
5wx6,131.64600000000002,1.0205116279069768
6plv,124.12700000000001,1.0
7jrn,124.60300000000001,1.0
3x1u,105.691,1.0
8bf5,113.03800000000001,1.0
1pmk,47.511,1.0
1pzl,57.544,1.0
3nce,75.569,1.0
5gpd,66.372,1.0
7nbb,97.143,1.0
8jip,163.963,1.271031007751938
4gvd,55.662,1.0
5e4w,98.255,1.0
2y6v,107.87799999999999,1.0
4nzv,102.894,1.0
3u7f,78.387,1.0
4mti,61.282000000000004,1.0
5om2,65.613,1.0
2j7d,101.672,1.0
1dyu,96.04199999999999,1.0
5qzi,104.445,1.0
2j46,93.09,1.0
2k1k,51.899,1.0
6o8u,96.53999999999999,1.0
7rsu,85.722,1.0
7ohr,272.11400000000003,2.1094108527131787
4jra,119.207,1.0
1lqv,88.467,1.0
1iq1,80.352,1.0
3lrm,115.856,1.0
1e3e,108.907,1.0
3tov,99.97500000000001,1.0
1yx1,84.919,1.0
6m7j,257.531,1.9963643410852714
2b5r,108.48,1.0
8fva,132.211,1.0248914728682172
7rmj,119.454,1.0
7opl,156.549,1.2135581395348838
4b3q,105.0,1.0
6h1z,72.319,1.0
6ox5,81.693,1.0
2qj8,85.42699999999999,1.0
3tnn,118.629,1.0
6did,181.52300000000002,1.40715503875969
3q2p,85.97,1.0
4drw,69.47800000000001,1.0
5xwm,119.64,1.0
4s1x,85.968,1.0
1x6v,113.785,1.0
3mkq,233.993,1.8138992248062016
6f83,60.081999999999994,1.0
8elg,44.721,1.0
5xn6,133.483,1.034751937984496
6usd,50.837,1.0
2e0i,178.79000000000002,1.3859689922480622
2gjd,106.35799999999999,1.0
4o8l,105.309,1.0
6g5n,74.055,1.0
6sjs,88.077,1.0
5y3t,76.785,1.0
7om9,113.398,1.0
6h2u,40.998,1.0
5ng4,79.70700000000001,1.0
1i8m,116.52000000000001,1.0
6uxu,82.708,1.0
5we8,80.50399999999999,1.0
2zks,48.938,1.0
4x6p,78.687,1.0
6nd9,159.582,1.2370697674418605
2uxv,90.72099999999999,1.0
6fme,95.06400000000001,1.0
6pwn,136.429,1.0575891472868217
7ekm,126.36300000000001,1.0
2y5p,83.287,1.0
6ieb,136.28900000000002,1.0565038759689924
3g1v,63.867000000000004,1.0
5u2h,165.04500000000002,1.2794186046511629
7kjh,117.66499999999999,1.0
2vrs,138.241,1.071635658914729
5xlr,234.363,1.8167674418604651
4pwx,133.103,1.0318062015503877
4xb0,69.96199999999999,1.0
3n83,185.18,1.4355038759689922
5gwi,112.19,1.0
4m52,114.877,1.0
6plq,124.42699999999999,1.0
1kuq,42.983,1.0
1md3,65.122,1.0
4rq7,65.816,1.0
1lx5,67.22,1.0
6hb8,99.126,1.0
5fwx,89.07,1.0
3rq3,66.855,1.0
5kk7,101.725,1.0
2wqa,104.23,1.0
1hig,68.31700000000001,1.0
1ry9,93.703,1.0
4xzf,42.143,1.0
3lsm,102.557,1.0
5v8u,76.56899999999999,1.0
7aav,260.853,2.0221162790697673
6czz,147.738,1.1452558139534883
6lq3,100.372,1.0
1fof,68.18,1.0
3fji,119.295,1.0
4k3l,91.672,1.0
6k9e,107.27000000000001,1.0
4cbi,121.82700000000001,1.0
6zfl,60.248,1.0
1dyh,70.304,1.0
1o0b,99.398,1.0
7c6n,80.111,1.0
2uu7,218.984,1.6975503875968994
2zbu,109.585,1.0
6isp,133.73499999999999,1.0367054263565891
2r0w,67.838,1.0
6svl,160.227,1.2420697674418606
7xn6,31.035999999999987,1.0
6exr,104.99199999999999,1.0
1e05,106.495,1.0
6e6t,85.836,1.0
1pk5,75.316,1.0
4ni9,70.891,1.0
3gi5,54.495,1.0
3htq,88.919,1.0
1nhu,138.62599999999998,1.0746201550387595
6cvd,86.814,1.0
5qkb,86.792,1.0
4e1l,99.721,1.0
5ja8,118.089,1.0
3e00,84.709,1.0
6w0h,115.521,1.0
2nxy,129.43,1.0033333333333334
4cm1,93.94099999999999,1.0
2ggv,53.394,1.0
2oow,50.672000000000004,1.0
7teo,184.738,1.432077519379845
7e96,73.168,1.0
6md2,72.309,1.0
7ckh,90.262,1.0
3ccw,115.549,1.0
7ouy,97.474,1.0
5c2h,91.11,1.0
1s9w,68.531,1.0
3cpj,71.892,1.0
2jly,91.667,1.0
5pwp,73.717,1.0
7rkv,287.558,2.2291317829457364
5fok,121.524,1.0
8oew,343.607,2.66362015503876
5ip1,82.791,1.0
3hl6,75.449,1.0
6cqp,85.80199999999999,1.0
4rs2,69.12,1.0
3rer,64.959,1.0
3gz5,74.464,1.0
7mk7,131.947,1.02284496124031
5c24,106.178,1.0
5ede,116.01299999999999,1.0
6sf2,103.138,1.0
6wvo,129.749,1.0058062015503875
1w8w,66.173,1.0
4f13,85.07,1.0
6hu7,104.863,1.0
1irm,108.868,1.0
6opc,176.98899999999998,1.3720077519379843
4h67,131.25799999999998,1.017503875968992
4s2x,47.004999999999995,1.0
2xad,87.899,1.0
4aor,85.245,1.0
6jnm,78.265,1.0
5tdz,81.214,1.0
7r8b,110.641,1.0
4nic,74.74499999999999,1.0
4j71,81.661,1.0
3qvu,78.32900000000001,1.0
4etk,75.57000000000001,1.0
2zp9,104.664,1.0
2jfq,77.345,1.0
8t2u,14.126000000000019,1.0
2vqq,86.778,1.0
4ure,68.33,1.0
4xd9,91.78299999999999,1.0
6zw2,69.26,1.0
7sh4,65.15299999999999,1.0
3h3s,95.903,1.0
3od5,65.15,1.0
2yp6,93.713,1.0
6i1a,80.57,1.0
1znn,108.229,1.0
4n45,77.407,1.0
2wty,98.797,1.0
4m9q,97.393,1.0
1yah,112.078,1.0
4w72,74.752,1.0
5i42,135.924,1.0536744186046512
7o4t,156.728,1.2149457364341085
5vzg,59.992999999999995,1.0
7m0x,76.11500000000001,1.0
3n1y,98.135,1.0
3sdl,112.61,1.0
1dzg,107.355,1.0
7nrr,87.62299999999999,1.0
5k07,33.881,1.0
2ygg,90.45,1.0
4okk,59.73,1.0
6lto,109.35399999999998,1.0
7nyb,90.785,1.0
6egx,110.59899999999999,1.0
5f4s,139.477,1.081217054263566
2eiw,98.667,1.0
2h6h,85.189,1.0
4cge,82.39,1.0
4ef0,54.582,1.0
5af6,96.864,1.0
4zvu,64.155,1.0
5k65,73.758,1.0
7dnf,70.616,1.0
2fvq,57.565,1.0
4c9t,110.63300000000001,1.0
2n2a,75.569,1.0
4xok,63.742999999999995,1.0
8p4d,242.19,1.8774418604651162
4n38,64.059,1.0
3lno,90.30199999999999,1.0
5mdp,84.62899999999999,1.0
4olk,71.31,1.0
4twl,79.918,1.0
1hzy,80.75999999999999,1.0
4qe0,69.02,1.0
3srh,134.80700000000002,1.0450155038759692
4g7v,119.142,1.0
6r5s,114.12899999999999,1.0
4tng,55.208999999999996,1.0
5b0i,124.799,1.0
1x9e,75.652,1.0
3fcy,107.64099999999999,1.0
5wnf,169.049,1.3104573643410853
7a2f,91.96000000000001,1.0
3evm,56.058,1.0
2o9a,105.4,1.0
5own,98.906,1.0
1s1x,101.474,1.0
3wim,41.575,1.0
4j9a,110.083,1.0
5zbl,86.81,1.0
3ujf,76.61500000000001,1.0
5gk9,80.477,1.0
1igf,91.76299999999999,1.0
2vlo,77.37599999999999,1.0
6tel,85.289,1.0
7ew3,123.14700000000002,1.0
2as0,89.538,1.0
6ofc,145.916,1.1311317829457364
6ft9,114.263,1.0
4tuw,59.403,1.0
6oe7,54.187,1.0
5f5t,100.095,1.0
6r0v,63.911,1.0
1lf8,82.499,1.0
3m2m,128.127,0.9932325581395349
4ofp,101.205,1.0
3jqe,93.72300000000001,1.0
5m8t,117.88000000000002,1.0
2imi,61.23700000000001,1.0
1ox7,54.75,1.0
1y2d,90.16,1.0
4aya,54.441,1.0
2isq,62.048,1.0
7qxi,221.909,1.7202248062015504
6yu6,115.099,1.0
6csw,108.974,1.0
4jzp,71.532,1.0
7kou,78.681,1.0
5aim,58.546,1.0
3ckc,107.072,1.0
5q04,168.92399999999998,1.309488372093023
2kwv,42.479,1.0
4qaq,65.68799999999999,1.0
4qan,98.231,1.0
2gww,74.774,1.0
3d9f,102.251,1.0
4jgv,87.976,1.0
1fxo,149.37900000000002,1.1579767441860467
3j9f,95.432,1.0
2dgk,123.036,1.0
4klm,61.473,1.0
6mzj,126.737,1.0
6x9y,96.254,1.0
5oev,124.68700000000001,1.0
7ke7,216.924,1.6815813953488372
5x67,67.235,1.0
8ear,245.183,1.900643410852713
4hp1,34.202,1.0
2dum,87.364,1.0
2h5d,48.367,1.0
4x83,160.986,1.2479534883720929
1g8j,135.90699999999998,1.0535426356589146
6re6,247.51500000000001,1.9187209302325583
5gty,139.544,1.0817364341085272
1w6p,53.07600000000001,1.0
5xct,67.124,1.0
5go7,31.006,1.0
4pnh,246.344,1.9096434108527132
1urd,77.157,1.0
5mow,106.29699999999997,1.0
6yvr,90.28399999999999,1.0
5zus,70.3,1.0
7bzi,130.982,1.0153643410852713
2uuv,146.185,1.133217054263566
4hdu,44.277,1.0
5y8g,90.151,1.0
2gp1,128.04200000000003,0.992573643410853
1tzg,191.91,1.487674418604651
2wgq,99.121,1.0
2gd5,114.91799999999999,1.0
6qot,72.62899999999999,1.0
5vqu,106.26700000000001,1.0
3u79,107.263,1.0
3oz9,69.85000000000001,1.0
2auo,57.025,1.0
4xa5,65.03999999999999,1.0
7oq7,53.513,1.0
1ur8,104.80599999999998,1.0
3uta,83.49799999999999,1.0
4eow,75.25,1.0
6ute,129.005,1.0000387596899225
6we5,77.123,1.0
5zhn,76.408,1.0
2h5o,76.706,1.0
7qso,262.438,2.0344031007751937
4tus,63.259,1.0
3urb,91.756,1.0
5r1j,102.89099999999999,1.0
4arj,110.813,1.0
4cqr,129.62900000000002,1.0048759689922482
3p1m,127.052,1.0
4hay,101.89699999999999,1.0
6pxr,67.467,1.0
3inb,112.19999999999999,1.0
6fpw,118.441,1.0
4ehq,61.515,1.0
1xni,163.339,1.2661937984496123
7cbz,185.09199999999998,1.4348217054263566
4mvh,82.281,1.0
1pox,109.457,1.0
2dbr,136.183,1.0556821705426356
6cqn,118.89699999999999,1.0
3eyz,82.31800000000001,1.0
6w2m,60.434,1.0
2dyu,80.248,1.0
6hhc,99.206,1.0
7buc,99.55199999999999,1.0
7emb,67.883,1.0
3psr,46.419000000000004,1.0
2xaz,139.801,1.0837286821705425
4lei,103.31,1.0
5c1s,96.836,1.0
4bd3,36.679,1.0
2gyw,138.845,1.0763178294573643
7nl9,104.25099999999999,1.0
4lef,124.60699999999997,1.0
5uqw,66.535,1.0
4gbr,98.00099999999999,1.0
5n23,64.754,1.0
3uu8,122.767,1.0
3cdy,52.302,1.0
5z4g,62.798,1.0
2ive,134.53199999999998,1.0428837209302324
5lie,94.863,1.0
1dvs,53.641000000000005,1.0
1tj6,60.226,1.0
7jga,230.82199999999997,1.7893178294573642
6oza,88.74,1.0
2yjq,94.661,1.0
4yy9,128.256,0.9942325581395349
1bth,88.777,1.0
2vpx,137.096,1.0627596899224807
6kjg,97.469,1.0
4lwy,87.92500000000001,1.0
3nid,212.21800000000002,1.6451007751937985
3fya,49.145999999999994,1.0
6r6u,92.072,1.0
6v0i,106.74,1.0
4nil,93.13100000000001,1.0
6afu,102.15,1.0
8e3h,132.625,1.0281007751937985
3k5d,107.795,1.0
1r1u,65.91399999999999,1.0
8iun,105.98,1.0
7cxv,91.74199999999999,1.0
4inn,77.664,1.0
5v6y,138.28199999999998,1.071953488372093
4jn1,66.24600000000001,1.0
3s56,57.028,1.0
2dyf,31.232,1.0
7trs,107.40900000000002,1.0
3kc1,96.806,1.0
3sko,72.797,1.0
7qjz,109.24,1.0
3hqb,52.239000000000004,1.0
5mni,166.024,1.2870077519379846
7xav,60.620999999999995,1.0
7n84,396.74399999999997,3.07553488372093
8p4e,226.326,1.7544651162790696
3a2o,51.317,1.0
6rv4,138.864,1.0764651162790697
1xx5,74.884,1.0
5o0l,90.361,1.0
5ctp,105.66099999999994,1.0
7b6g,96.73100000000001,1.0
1pkd,131.683,1.020798449612403
6hr7,84.192,1.0
3co0,60.254,1.0
5l8y,91.961,1.0
6eec,245.108,1.900062015503876
7kmh,102.98100000000001,1.0
2oyy,75.775,1.0
5xm5,89.319,1.0
6oma,304.334,2.3591782945736433
3wqp,190.909,1.4799147286821706
2rc5,112.204,1.0
3gke,89.869,1.0
1ep8,62.349000000000004,1.0
6kxo,70.931,1.0
6biz,79.041,1.0
5fkt,106.958,1.0
1j36,122.69800000000001,1.0
3sj9,43.689,1.0
6qee,76.10600000000002,1.0
7l69,82.53200000000001,1.0
7fgm,59.109,1.0
4zqb,78.04599999999999,1.0
3him,67.615,1.0
4if6,69.033,1.0
5ntg,111.228,1.0
6tp9,132.666,1.0284186046511627
3nym,65.49,1.0
5n3d,67.509,1.0
2gh8,110.05799999999999,1.0
4n3w,56.85,1.0
3uqg,85.831,1.0
4zi8,157.142,1.21815503875969
4i7p,65.583,1.0
7esj,91.371,1.0
6ic8,68.74799999999999,1.0
3sss,80.881,1.0
2nvb,93.178,1.0
1lwc,96.072,1.0
4j5y,65.06099999999999,1.0
5d9o,85.448,1.0
3itv,103.678,1.0
3qh0,99.211,1.0
2qe6,95.469,1.0
6ewc,104.658,1.0
7yei,99.488,1.0
5tx5,78.198,1.0
4oep,66.364,1.0
2wcb,48.497,1.0
7d7k,86.939,1.0
6okn,116.096,1.0
5whl,87.369,1.0
3i3q,79.763,1.0
6znu,122.53999999999999,1.0
4v2s,64.352,1.0
7s0s,214.058,1.6593643410852712
6nmi,153.723,1.1916511627906978
4lqw,96.766,1.0
2nqy,77.289,1.0
1sld,46.103,1.0
3dvu,78.59400000000001,1.0
8gz1,123.74,1.0
2fci,48.040000000000006,1.0
2djz,98.743,1.0
7fmi,105.66499999999999,1.0
2mc0,43.089,1.0
4ras,113.58200000000001,1.0
4k45,37.817,1.0
1yco,83.84499999999998,1.0
2wpo,109.381,1.0
4hf4,82.168,1.0
6rkp,85.65099999999998,1.0
2vuc,57.982,1.0
2kdu,59.365,1.0
3laq,86.688,1.0
2pk6,51.605000000000004,1.0
4h5b,71.943,1.0
5nqe,73.782,1.0
4mex,319.781,2.478922480620155
5b2i,91.417,1.0
4us0,103.70500000000001,1.0
5hyd,86.025,1.0
4n59,85.636,1.0
4ozt,68.63199999999999,1.0
5ly9,106.576,1.0
4ajg,93.209,1.0
5d3v,85.37700000000001,1.0
7zim,92.799,1.0
4ei0,131.78199999999998,1.021565891472868
3g6y,65.319,1.0
6mdz,157.624,1.221891472868217
5zpi,105.282,1.0
5d76,86.41,1.0
2nrb,150.845,1.1693410852713177
1u8n,82.84400000000001,1.0
2v17,77.91300000000001,1.0
3m4g,85.383,1.0
1o6o,205.209,1.5907674418604651
7fe6,65.645,1.0
1g2q,60.544,1.0
2exj,116.595,1.0
6n2a,90.911,1.0
3wtl,82.28599999999999,1.0
5xl9,137.055,1.0624418604651162
1m5k,68.267,1.0
6az3,237.653,1.8422713178294572
2iez,95.12400000000001,1.0
6av4,86.31299999999999,1.0
6tql,139.52100000000002,1.0815581395348839
1udw,81.441,1.0
4u7n,87.217,1.0
2vfh,70.468,1.0
3qjc,54.503,1.0
1gy3,116.329,1.0
7ghu,73.447,1.0
6e88,203.60399999999998,1.5783255813953487
7ua9,224.185,1.7378682170542636
3dvn,117.711,1.0
5tzn,91.22399999999999,1.0
7lkf,82.926,1.0
4mmm,77.059,1.0
1zww,129.475,1.0036821705426355
3e0r,97.882,1.0
4e5x,118.36699999999999,1.0
4lsy,56.358000000000004,1.0
6pwg,69.969,1.0
3eyi,56.515,1.0
7lg8,95.493,1.0
7bux,79.049,1.0
4y0i,130.876,1.0145426356589147
3cit,68.95600000000002,1.0
2va8,121.665,1.0
6reb,250.93,1.9451937984496124
2b4d,74.117,1.0
3wy3,116.14600000000002,1.0
4nrr,104.096,1.0
3hwi,87.26299999999999,1.0
1g8i,77.507,1.0
6oe8,80.44800000000001,1.0
6wgj,173.82600000000002,1.3474883720930235
5bp7,88.99799999999999,1.0
1cgf,67.27699999999999,1.0
5fe0,53.195,1.0
1vlt,61.41299999999999,1.0
1tr0,187.138,1.4506821705426356
1c8o,61.088,1.0
3qbw,93.22399999999999,1.0
5mlu,79.719,1.0
3nc1,178.576,1.3843100775193797
8fcb,201.43099999999998,1.5614806201550386
2oyk,100.70400000000001,1.0
1f7y,42.019,1.0
1olc,72.938,1.0
3aeq,112.705,1.0
3th9,51.225,1.0
5glr,83.616,1.0
3i6u,89.131,1.0
5s3f,65.42699999999999,1.0
2it2,66.642,1.0
6nzq,76.97399999999999,1.0
6mvg,148.235,1.1491085271317831
6jfa,72.304,1.0
5o1d,71.297,1.0
6sf4,75.128,1.0
4ics,91.25800000000001,1.0
4p5b,93.187,1.0
2h64,70.968,1.0
7bl4,207.983,1.6122713178294574
7ash,164.81600000000003,1.2776434108527135
7phg,87.14999999999998,1.0
1mzr,98.99199999999999,1.0
3uhj,186.856,1.4484961240310077
7py5,232.755,1.8043023255813952
6xgr,142.823,1.10715503875969
3g6o,106.064,1.0
7krf,108.21000000000001,1.0
2ds5,38.232,1.0
5dqj,99.147,1.0
5dh2,85.62100000000001,1.0
2ra6,71.329,1.0
2wkz,51.591,1.0
8f2n,556.192,4.311565891472868
4cq7,70.064,1.0
3nz4,128.799,0.9984418604651163
1yiy,94.846,1.0
1rmv,73.68799999999999,1.0
3e4v,61.313,1.0
6u84,125.03999999999999,1.0
4b4z,154.07299999999998,1.1943643410852711
6x0j,107.22699999999999,1.0
5d73,64.74,1.0
2c9x,71.743,1.0
7a2j,47.61,1.0
2w9x,102.17099999999999,1.0
4bvk,108.04299999999999,1.0
7s3i,111.48100000000002,1.0
5a88,76.506,1.0
4n9i,117.675,1.0
2oq0,96.137,1.0
3l8k,96.886,1.0
1xyl,86.3,1.0
4cqb,84.832,1.0
1z9p,70.011,1.0
6qxz,34.049,1.0
3ant,82.73100000000001,1.0
7byl,123.571,1.0
5gp0,78.442,1.0
7kgg,239.086,1.8533798449612404
4qo2,45.775000000000006,1.0
5f7d,67.512,1.0
7a50,90.583,1.0
2po1,76.43299999999999,1.0
2r4p,96.10900000000001,1.0
5lgs,117.57499999999999,1.0
6dlp,99.797,1.0
5xhx,61.532,1.0
6qtz,232.70499999999998,1.8039147286821704
7npb,57.699,1.0
4r8e,79.155,1.0
4o62,54.845,1.0
3heb,53.817,1.0
2d5k,90.718,1.0
4iw6,68.892,1.0
6z03,104.209,1.0
1h7x,189.543,1.469325581395349
2eg4,87.869,1.0
1fr7,90.788,1.0
3v5h,100.033,1.0
2v54,84.58500000000001,1.0
2bxw,80.446,1.0
1bf4,35.046,1.0
6zzi,128.796,0.9984186046511627
4mga,68.751,1.0
7drj,62.772999999999996,1.0
5owt,84.264,1.0
5vob,171.431,1.3289224806201552
6wnj,69.252,1.0
7wu0,230.03600000000003,1.7832248062015505
1f1r,77.44999999999999,1.0
1s08,80.833,1.0
8hbj,67.67699999999999,1.0
3sck,135.265,1.0485658914728682
3a5n,74.021,1.0
3kcz,84.27600000000001,1.0
2vfa,78.414,1.0
4zvn,70.508,1.0
8bgv,134.46,1.042325581395349
5axq,91.748,1.0
5qa4,95.357,1.0
2dr9,73.551,1.0
1mhd,76.935,1.0
7dpt,115.69200000000001,1.0
3lz7,65.495,1.0
3n8d,82.28999999999999,1.0
1bnl,91.594,1.0
5ojv,98.44,1.0
5a6t,87.17699999999999,1.0
7vf8,69.76400000000001,1.0
4c3t,91.208,1.0
2eks,60.864000000000004,1.0
6j3p,68.811,1.0
6bdo,121.453,1.0
5y2t,73.518,1.0
2qnq,50.444,1.0
6c7p,107.893,1.0
8czo,145.254,1.126
5ajm,128.99599999999998,0.9999689922480619
2co5,56.158,1.0
2e2h,201.858,1.5647906976744186
2xzu,59.35,1.0
2jkl,156.558,1.2136279069767442
5o4g,128.606,0.9969457364341084
5qml,64.312,1.0
5gog,31.331,1.0
1q1g,94.88199999999999,1.0
6qcb,62.921,1.0
3ij0,63.483,1.0
6ajm,91.51700000000001,1.0
7fo9,104.059,1.0
6wkg,75.947,1.0
3km6,64.10900000000001,1.0
4j02,109.03500000000001,1.0
8q38,68.637,1.0
3on2,180.82299999999998,1.4017286821705426
4xo6,101.345,1.0
6eji,89.756,1.0
4huh,110.938,1.0
1zzh,88.90599999999999,1.0
5qcz,108.03200000000001,1.0
5hw7,59.035,1.0
2hv8,86.971,1.0
4mmx,133.01500000000001,1.031124031007752
4yd1,59.74,1.0
3fqm,56.657,1.0
2p48,75.955,1.0
2a2n,119.55000000000001,1.0
2juz,57.765,1.0
7smk,51.553,1.0
3imv,55.435,1.0
3c3r,98.41,1.0
4qfb,82.62700000000001,1.0
7ney,94.50399999999999,1.0
4noe,75.887,1.0
5gw7,136.832,1.0607131782945736
7g8g,48.935,1.0
4fkz,100.721,1.0
1p1w,80.764,1.0
4z03,71.863,1.0
7oye,48.46,1.0
5qcg,66.175,1.0
1gqg,136.897,1.0612170542635657
2qy2,86.325,1.0
1hc7,143.155,1.1097286821705425
5zhc,79.09000000000002,1.0
